| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:9:9:9:58                    | println           |    1 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:9:28:9:57                   | println(String)                                 | main                          | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:8:24:8:27                   | App                                  | println           | file:///modules/java.base/java/io/PrintStream.class:0:0:0:0                                                                                        | PrintStream          |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:25:9:25:58  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:25:22:25:24 | assertEquals(double, double)                    | testVipDiscount               | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:20:10:20:24 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:25:9:25:58  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:25:27:25:57 | assertEquals(double, double)                    | testVipDiscount               | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:20:10:20:24 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:25:27:25:57 | calculateDiscount |    1 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:25:53:25:56 | calculateDiscount(double)                       | testVipDiscount               | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:20:10:20:24 | DiscountServiceTest                  | calculateDiscount | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/DiscountService.java:37:19:37:35                     | DiscountService      |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:26:9:26:41  | assertTrue        |    1 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:26:20:26:40 | assertTrue(boolean)                             | testVipDiscount               | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:20:10:20:24 | DiscountServiceTest                  | assertTrue        | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:32:35:33:74 | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:33:27:33:67 | withDiscount(DiscountType, double)              | testFixedAmountDiscount       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:31:10:31:32 | DiscountServiceTest                  | withDiscount      | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                     | DiscountService      |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:32:35:33:74 | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:33:70:33:73 | withDiscount(DiscountType, double)              | testFixedAmountDiscount       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:31:10:31:32 | DiscountServiceTest                  | withDiscount      | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                     | DiscountService      |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:35:9:35:60  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:35:22:35:25 | assertEquals(double, double)                    | testFixedAmountDiscount       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:31:10:31:32 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:35:9:35:60  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:35:28:35:59 | assertEquals(double, double)                    | testFixedAmountDiscount       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:31:10:31:32 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:35:28:35:59 | calculateDiscount |    1 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:35:54:35:58 | calculateDiscount(double)                       | testFixedAmountDiscount       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:31:10:31:32 | DiscountServiceTest                  | calculateDiscount | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/DiscountService.java:37:19:37:35                     | DiscountService      |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:36:9:36:59  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:36:22:36:25 | assertEquals(double, double)                    | testFixedAmountDiscount       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:31:10:31:32 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:36:9:36:59  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:36:28:36:58 | assertEquals(double, double)                    | testFixedAmountDiscount       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:31:10:31:32 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:36:28:36:58 | calculateDiscount |    1 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:36:54:36:57 | calculateDiscount(double)                       | testFixedAmountDiscount       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:31:10:31:32 | DiscountServiceTest                  | calculateDiscount | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/DiscountService.java:37:19:37:35                     | DiscountService      |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:37:9:37:41  | assertTrue        |    1 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:37:20:37:40 | assertTrue(boolean)                             | testFixedAmountDiscount       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:31:10:31:32 | DiscountServiceTest                  | assertTrue        | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:43:35:44:74 | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:44:27:44:67 | withDiscount(DiscountType, double)              | testFixedDiscountCap          | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:42:10:42:29 | DiscountServiceTest                  | withDiscount      | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                     | DiscountService      |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:43:35:44:74 | withDiscount      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:44:70:44:73 | withDiscount(DiscountType, double)              | testFixedDiscountCap          | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:42:10:42:29 | DiscountServiceTest                  | withDiscount      | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/DiscountService.java:28:28:28:39                     | DiscountService      |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:46:9:46:59  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:46:22:46:25 | assertEquals(double, double)                    | testFixedDiscountCap          | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:42:10:42:29 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:46:9:46:59  | assertEquals      |    2 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:46:28:46:58 | assertEquals(double, double)                    | testFixedDiscountCap          | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/DiscountServiceTest.java:42:10:42:29 | DiscountServiceTest                  | assertEquals      | file:///root/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.10.0/junit-jupiter-api-5.10.0.jar/org/junit/jupiter/api/Assertions.class:0:0:0:0 | Assertions           |
